Year,State,Industry,Study_Level,Employment_Type,Nationality,Gender,Student_Count,Visa_Applications,Post_Study_Work,Job_Placement,Skilled_Visa,PR_Grant,Employment_Rate,Job_Achieved_Pct,Salary,Migration_Reason,Left_Australia
2022,TAS,Prof. Serv,PG-R,CAS,India,Others,56,594,276,55,96,55,76.25,48.82,40874,Migration Pathway Issues,0
2022,TAS,Prof. Serv,PG-R,CAS,South Korea,Male,256,666,92,181,30,22,70.22,56.52,55680,Lack of Job Opportunities,1
2022,TAS,Prof. Serv,PG-R,CAS,South Korea,Female,98,701,231,51,93,48,79.15,68.77,26806,Financial Pressures,0
2022,TAS,Prof. Serv,PG-R,CAS,South Korea,Others,491,770,172,133,59,64,81.16,81.12,48395,Job Opportunities in Home Country,1
2022,TAS,Prof. Serv,PG-R,CAS,Malaysia,Male,422,836,276,155,61,28,92.85,55.75,46574,Lack of Job Opportunities,1
2022,TAS,Prof. Serv,PG-R,CAS,Malaysia,Female,85,905,67,80,24,56,95.0,43.53,54974,Visa Issues,0
2022,TAS,Prof. Serv,PG-R,CAS,Malaysia,Others,395,785,181,36,19,19,84.74,55.1,48332,Lack of Job Opportunities,0
2022,TAS,Services,UG,FT,UK,Male,141,619,223,129,48,56,59.28,58.03,93420,Visa Issues,0
2022,TAS,Services,UG,FT,UK,Female,343,866,70,247,54,62,74.12,35.4,91898,Visa Issues,0
2022,TAS,Services,UG,FT,UK,Others,346,810,130,53,29,31,65.64,63.19,91325,Lack of Job Opportunities,0
2022,TAS,Services,UG,FT,Italy,Male,163,361,215,83,69,31,82.03,82.83,55951,Financial Pressures,0
2022,TAS,Services,UG,FT,Italy,Female,238,864,85,131,65,71,70.6,46.6,138371,Job Opportunities in Home Country,1
2022,TAS,Services,UG,FT,Italy,Others,459,204,160,121,82,41,58.5,86.31,94915,Visa Issues,1
2022,TAS,Services,UG,FT,Nepal,Male,376,643,215,177,17,72,70.66,87.11,55343,Job Opportunities in Home Country,1
2022,TAS,Services,UG,FT,Nepal,Female,235,553,116,58,92,14,57.17,60.16,86682,Migration Pathway Issues,0
2022,TAS,Services,UG,FT,Nepal,Others,245,389,50,234,57,12,59.41,43.27,97649,Visa Issues,0
2022,TAS,Services,UG,PT,UK,Male,264,435,158,170,48,35,58.8,50.08,57157,Financial Pressures,0
2022,TAS,Services,UG,PT,UK,Female,160,389,188,214,38,26,65.63,40.66,63383,Job Opportunities in Home Country,0
2022,TAS,Services,UG,PT,UK,Others,334,617,101,118,98,18,72.01,54.77,59632,Visa Issues,0
2022,TAS,Services,UG,PT,China,Male,453,780,85,163,74,54,68.44,89.1,68537,Lack of Job Opportunities,0
2022,TAS,Services,UG,PT,China,Female,284,516,236,172,65,65,75.15,75.73,38994,Migration Pathway Issues,0
2022,TAS,Services,UG,PT,China,Others,291,352,276,146,60,7,65.6,46.95,53119,Lack of Job Opportunities,1
2022,TAS,Services,UG,PT,France,Male,467,142,177,185,65,51,58.55,33.33,44875,Financial Pressures,0
2022,TAS,Services,UG,PT,France,Female,334,483,121,246,90,69,64.27,49.1,66107,Migration Pathway Issues,0
2022,TAS,Services,UG,PT,France,Others,477,200,263,209,86,45,58.48,48.46,41494,Job Opportunities in Home Country,0
2022,TAS,Services,UG,CAS,Germany,Male,468,476,189,44,13,60,65.94,35.96,35676,Job Opportunities in Home Country,0
2022,TAS,Services,UG,CAS,Germany,Female,477,356,234,105,36,29,82.23,46.48,40748,Migration Pathway Issues,0
2022,TAS,Services,UG,CAS,Germany,Others,335,513,133,204,31,46,65.25,46.48,32883,Financial Pressures,0
2022,TAS,Services,UG,CAS,UK,Male,57,456,118,165,20,33,59.7,49.49,47228,Financial Pressures,0
2022,TAS,Services,UG,CAS,UK,Female,275,329,132,125,61,75,61.54,53.74,30944,Job Opportunities in Home Country,0
2022,TAS,Services,UG,CAS,UK,Others,495,608,194,210,46,23,56.84,54.05,41646,Job Opportunities in Home Country,0
2022,TAS,Services,UG,CAS,Nepal,Male,259,659,105,249,77,48,60.53,61.72,36340,Financial Pressures,0
2022,TAS,Services,UG,CAS,Nepal,Female,472,797,285,90,81,23,82.25,65.28,31844,Job Opportunities in Home Country,0
2022,TAS,Services,UG,CAS,Nepal,Others,161,198,152,240,21,66,57.46,42.85,57733,Migration Pathway Issues,1
2022,TAS,Services,PG-C,FT,Germany,Male,104,462,98,135,58,37,56.02,47.84,81484,Visa Issues,0
2022,TAS,Services,PG-C,FT,Germany,Female,394,774,293,82,48,57,74.01,63.68,126179,Visa Issues,0
2022,TAS,Services,PG-C,FT,Germany,Others,162,182,114,30,62,50,70.5,58.98,107792,Visa Issues,0
2022,TAS,Services,PG-C,FT,Pakistan,Male,460,639,173,60,56,11,55.63,58.95,62939,Migration Pathway Issues,1
2022,TAS,Services,PG-C,FT,Pakistan,Female,410,668,164,215,10,76,72.9,75.2,141752,Lack of Job Opportunities,0
2022,TAS,Services,PG-C,FT,Pakistan,Others,244,992,128,136,31,22,64.13,79.61,139518,Visa Issues,1
2022,TAS,Services,PG-C,FT,South Korea,Male,288,841,86,47,52,33,63.51,42.97,126918,Visa Issues,1
2022,TAS,Services,PG-C,FT,South Korea,Female,64,483,92,62,11,63,64.71,66.4,127291,Visa Issues,0
2022,TAS,Services,PG-C,FT,South Korea,Others,222,119,172,161,45,56,56.17,50.77,133322,Financial Pressures,1
2022,TAS,Services,PG-C,PT,Pakistan,Male,196,594,227,183,69,48,60.78,71.61,71204,Financial Pressures,0
2022,TAS,Services,PG-C,PT,Pakistan,Female,434,599,277,219,30,12,65.89,82.32,29738,Migration Pathway Issues,0
2022,TAS,Services,PG-C,PT,Pakistan,Others,144,923,177,151,40,26,62.03,67.79,50023,Financial Pressures,0
2022,TAS,Services,PG-C,PT,Italy,Male,57,417,127,181,31,19,56.9,59.38,58506,Migration Pathway Issues,1
2022,TAS,Services,PG-C,PT,Italy,Female,495,442,118,138,48,44,81.15,73.9,53752,Job Opportunities in Home Country,0
2022,TAS,Services,PG-C,PT,Italy,Others,465,922,142,217,68,71,71.31,77.79,55591,Financial Pressures,0
2022,TAS,Services,PG-C,PT,Brazil,Male,439,676,207,232,61,45,67.5,46.16,32231,Migration Pathway Issues,0
2022,TAS,Services,PG-C,PT,Brazil,Female,493,147,231,212,81,31,71.89,84.51,29146,Visa Issues,0
2022,TAS,Services,PG-C,PT,Brazil,Others,101,569,292,110,44,46,74.04,42.52,55603,Lack of Job Opportunities,0
2022,TAS,Services,PG-C,CAS,USA,Male,125,544,282,105,34,58,56.24,49.32,44242,Lack of Job Opportunities,1
2022,TAS,Services,PG-C,CAS,USA,Female,101,645,94,158,61,71,66.89,41.48,45466,Financial Pressures,1
2022,TAS,Services,PG-C,CAS,USA,Others,168,508,189,144,82,69,80.93,38.13,34149,Visa Issues,0
2022,TAS,Services,PG-C,CAS,France,Male,93,552,168,122,62,17,64.79,33.04,49046,Financial Pressures,1
2022,TAS,Services,PG-C,CAS,France,Female,415,801,236,90,49,8,64.38,33.08,28905,Financial Pressures,0
2022,TAS,Services,PG-C,CAS,France,Others,177,361,169,77,78,10,69.31,37.82,47827,Migration Pathway Issues,1
2022,TAS,Services,PG-C,CAS,Germany,Male,415,127,158,248,14,62,56.61,32.26,46808,Visa Issues,0
2022,TAS,Services,PG-C,CAS,Germany,Female,412,564,223,39,46,25,80.01,58.95,58388,Lack of Job Opportunities,0
2022,TAS,Services,PG-C,CAS,Germany,Others,402,704,144,53,21,24,59.91,39.83,31198,Financial Pressures,1
2022,TAS,Services,PG-R,FT,Brazil,Male,237,977,180,38,61,62,72.93,52.91,95084,Visa Issues,0
2022,TAS,Services,PG-R,FT,Brazil,Female,332,312,201,195,76,20,63.93,63.63,129575,Job Opportunities in Home Country,0
2022,TAS,Services,PG-R,FT,Brazil,Others,340,897,152,141,58,56,56.37,77.71,93545,Job Opportunities in Home Country,0
2022,TAS,Services,PG-R,FT,USA,Male,207,985,284,51,84,23,70.2,37.46,69182,Migration Pathway Issues,0
2022,TAS,Services,PG-R,FT,USA,Female,438,750,265,87,27,76,66.65,38.54,124273,Visa Issues,0
2022,TAS,Services,PG-R,FT,USA,Others,319,430,289,137,25,17,72.46,43.32,62621,Migration Pathway Issues,1
2022,TAS,Services,PG-R,FT,France,Male,175,921,175,159,26,27,57.62,43.53,117222,Lack of Job Opportunities,1
2022,TAS,Services,PG-R,FT,France,Female,135,373,152,112,24,43,75.43,29.31,101010,Financial Pressures,0
2022,TAS,Services,PG-R,FT,France,Others,377,154,279,241,43,69,60.51,58.89,70780,Financial Pressures,0
2022,TAS,Services,PG-R,PT,India,Male,321,635,255,174,13,54,64.22,53.16,29536,Visa Issues,1
2022,TAS,Services,PG-R,PT,India,Female,230,448,264,190,27,62,76.73,85.11,45824,Job Opportunities in Home Country,0
2022,TAS,Services,PG-R,PT,India,Others,111,695,221,49,48,43,60.57,64.82,32753,Visa Issues,1
2022,TAS,Services,PG-R,PT,Nepal,Male,144,337,77,93,44,44,63.86,67.9,68941,Migration Pathway Issues,1
2022,TAS,Services,PG-R,PT,Nepal,Female,96,705,231,215,71,55,74.49,64.97,65167,Visa Issues,0
2022,TAS,Services,PG-R,PT,Nepal,Others,457,365,184,145,26,26,55.99,68.04,59173,Visa Issues,1
2022,TAS,Services,PG-R,PT,Italy,Male,111,978,103,111,99,17,55.23,72.73,67343,Lack of Job Opportunities,0
2022,TAS,Services,PG-R,PT,Italy,Female,134,471,124,113,92,14,57.26,61.64,34063,Lack of Job Opportunities,0
2022,TAS,Services,PG-R,PT,Italy,Others,127,328,282,59,36,53,56.26,45.02,70267,Migration Pathway Issues,1
2022,TAS,Services,PG-R,CAS,Pakistan,Male,313,697,112,220,73,34,82.02,74.2,30150,Migration Pathway Issues,0
2022,TAS,Services,PG-R,CAS,Pakistan,Female,83,457,59,38,69,9,65.89,47.57,25188,Visa Issues,0
2022,TAS,Services,PG-R,CAS,Pakistan,Others,267,366,110,108,48,52,79.56,74.19,36180,Visa Issues,1
2022,TAS,Services,PG-R,CAS,Thailand,Male,412,289,265,135,79,14,70.64,73.4,28289,Migration Pathway Issues,0
2022,TAS,Services,PG-R,CAS,Thailand,Female,285,191,111,118,47,28,80.48,80.13,28420,Lack of Job Opportunities,1
2022,TAS,Services,PG-R,CAS,Thailand,Others,198,671,187,175,99,45,57.64,58.34,55418,Migration Pathway Issues,0
2022,TAS,Services,PG-R,CAS,Brazil,Male,144,871,218,32,62,78,59.03,59.97,57468,Financial Pressures,0
2022,TAS,Services,PG-R,CAS,Brazil,Female,479,929,254,128,75,26,76.53,46.84,51073,Job Opportunities in Home Country,1
2022,TAS,Services,PG-R,CAS,Brazil,Others,267,564,244,43,25,55,69.53,53.96,36990,Visa Issues,0
2022,ACT,Health,UG,FT,Italy,Male,141,319,54,49,48,78,94.04,69.86,114464,Migration Pathway Issues,1
2022,ACT,Health,UG,FT,Italy,Female,224,513,183,131,10,75,72.77,56.12,61123,Visa Issues,0
2022,ACT,Health,UG,FT,Italy,Others,428,544,128,241,50,25,94.91,88.11,66494,Migration Pathway Issues,1
2022,ACT,Health,UG,FT,UK,Male,94,645,260,168,42,12,77.15,54.57,142738,Lack of Job Opportunities,0
2022,ACT,Health,UG,FT,UK,Female,498,556,229,167,52,74,80.23,52.9,90518,Lack of Job Opportunities,0
2022,ACT,Health,UG,FT,UK,Others,336,115,243,38,11,41,70.17,43.37,89587,Financial Pressures,0
2022,ACT,Health,UG,FT,India,Male,185,919,124,234,86,77,86.78,56.64,63155,Lack of Job Opportunities,0
2022,ACT,Health,UG,FT,India,Female,146,348,296,42,59,69,74.96,54.2,66276,Financial Pressures,1
2022,ACT,Health,UG,FT,India,Others,298,883,268,113,71,14,90.36,80.89,111035,Visa Issues,0
2022,ACT,Health,UG,PT,Thailand,Male,432,127,156,53,78,32,78.1,50.7,71759,Migration Pathway Issues,0
2022,ACT,Health,UG,PT,Thailand,Female,155,515,145,156,92,70,86.56,75.95,32515,Migration Pathway Issues,1
2022,ACT,Health,UG,PT,Thailand,Others,66,469,129,95,13,36,88.19,70.2,68311,Job Opportunities in Home Country,0
2022,ACT,Health,UG,PT,Nepal,Male,366,120,235,238,23,58,76.01,57.08,39749,Lack of Job Opportunities,0
2022,ACT,Health,UG,PT,Nepal,Female,494,199,198,158,36,55,71.88,53.66,39757,Visa Issues,1
2022,ACT,Health,UG,PT,Nepal,Others,455,120,169,181,28,28,82.26,45.85,30807,Financial Pressures,0
2022,ACT,Health,UG,PT,Indonesia,Male,73,111,184,197,90,74,82.14,77.16,27426,Financial Pressures,0
2022,ACT,Health,UG,PT,Indonesia,Female,334,527,205,105,77,25,85.79,65.0,60804,Visa Issues,1
2022,ACT,Health,UG,PT,Indonesia,Others,187,329,119,178,38,63,75.2,52.32,70496,Job Opportunities in Home Country,0
2022,ACT,Health,UG,CAS,Thailand,Male,127,759,115,97,64,43,84.14,42.41,58910,Financial Pressures,0
2022,ACT,Health,UG,CAS,Thailand,Female,424,709,255,102,32,39,95.0,41.5,53938,Financial Pressures,0
2022,ACT,Health,UG,CAS,Thailand,Others,245,144,162,166,60,18,76.82,68.21,51634,Financial Pressures,1
2022,ACT,Health,UG,CAS,Brazil,Male,403,214,201,109,67,34,81.38,78.11,28930,Financial Pressures,1
2022,ACT,Health,UG,CAS,Brazil,Female,490,288,78,133,66,77,74.65,42.4,24751,Job Opportunities in Home Country,0
2022,ACT,Health,UG,CAS,Brazil,Others,107,818,265,189,94,73,89.78,57.39,36404,Financial Pressures,1
2022,ACT,Health,UG,CAS,India,Male,136,563,291,103,36,28,81.97,82.25,30890,Visa Issues,0
2022,ACT,Health,UG,CAS,India,Female,411,474,81,241,26,61,73.85,63.25,52186,Lack of Job Opportunities,0
2022,ACT,Health,UG,CAS,India,Others,219,137,104,212,43,50,81.04,91.58,30982,Migration Pathway Issues,0
2022,ACT,Health,PG-C,FT,Indonesia,Male,223,892,147,166,73,35,91.87,64.6,138596,Migration Pathway Issues,1
2022,ACT,Health,PG-C,FT,Indonesia,Female,469,414,138,105,30,69,72.75,56.24,104578,Lack of Job Opportunities,0
2022,ACT,Health,PG-C,FT,Indonesia,Others,155,248,234,183,24,67,95.0,71.85,88049,Visa Issues,0
2022,ACT,Health,PG-C,FT,Thailand,Male,394,569,266,247,59,33,94.23,69.72,87976,Visa Issues,1
2022,ACT,Health,PG-C,FT,Thailand,Female,225,350,243,52,48,73,95.0,55.14,57622,Visa Issues,1
2022,ACT,Health,PG-C,FT,Thailand,Others,390,520,277,156,98,46,72.49,65.39,95826,Lack of Job Opportunities,1
2022,ACT,Health,PG-C,FT,Italy,Male,305,897,228,114,45,65,95.0,88.77,125000,Lack of Job Opportunities,1
2022,ACT,Health,PG-C,FT,Italy,Female,405,840,76,76,15,30,79.51,72.4,60593,Visa Issues,1
2022,ACT,Health,PG-C,FT,Italy,Others,203,398,92,95,96,32,95.0,81.73,81860,Job Opportunities in Home Country,0
2022,ACT,Health,PG-C,PT,Germany,Male,421,690,72,156,81,29,70.51,36.57,54449,Lack of Job Opportunities,0
2022,ACT,Health,PG-C,PT,Germany,Female,417,484,263,99,39,59,80.55,40.91,48106,Job Opportunities in Home Country,0
2022,ACT,Health,PG-C,PT,Germany,Others,182,486,296,170,63,67,92.01,62.84,28186,Financial Pressures,0
2022,ACT,Health,PG-C,PT,China,Male,77,588,219,169,10,27,87.19,49.5,44321,Visa Issues,0
2022,ACT,Health,PG-C,PT,China,Female,480,667,59,162,23,28,95.0,69.37,42505,Visa Issues,1
2022,ACT,Health,PG-C,PT,China,Others,164,963,100,131,49,69,87.51,48.74,45586,Migration Pathway Issues,1
2022,ACT,Health,PG-C,PT,Vietnam,Male,63,113,93,239,49,38,79.12,47.4,57633,Lack of Job Opportunities,1
2022,ACT,Health,PG-C,PT,Vietnam,Female,385,840,173,212,71,74,92.82,32.44,53903,Migration Pathway Issues,0
2022,ACT,Health,PG-C,PT,Vietnam,Others,385,876,78,225,69,30,94.99,43.58,68249,Financial Pressures,1
2022,ACT,Health,PG-C,CAS,India,Male,117,136,169,64,15,37,95.0,65.94,40597,Migration Pathway Issues,0
2022,ACT,Health,PG-C,CAS,India,Female,447,758,265,168,80,49,95.0,46.59,39744,Financial Pressures,1
2022,ACT,Health,PG-C,CAS,India,Others,477,434,283,223,97,49,84.11,78.22,41150,Lack of Job Opportunities,1
2022,ACT,Health,PG-C,CAS,Malaysia,Male,268,612,113,238,10,65,69.18,53.65,48442,Job Opportunities in Home Country,0
2022,ACT,Health,PG-C,CAS,Malaysia,Female,477,649,156,31,91,16,95.0,57.64,34344,Lack of Job Opportunities,0
2022,ACT,Health,PG-C,CAS,Malaysia,Others,72,600,142,88,19,16,95.0,62.82,45106,Lack of Job Opportunities,1
2022,ACT,Health,PG-C,CAS,USA,Male,480,823,90,132,16,78,90.66,35.08,27392,Financial Pressures,0
2022,ACT,Health,PG-C,CAS,USA,Female,451,997,153,141,13,46,95.0,49.7,45672,Financial Pressures,1
2022,ACT,Health,PG-C,CAS,USA,Others,393,579,253,244,45,71,78.5,35.87,40970,Visa Issues,0
2022,ACT,Health,PG-R,FT,China,Male,123,554,100,215,36,11,84.8,71.86,140813,Visa Issues,0
2022,ACT,Health,PG-R,FT,China,Female,146,264,283,132,61,67,95.0,45.6,58445,Job Opportunities in Home Country,0
2022,ACT,Health,PG-R,FT,China,Others,70,197,95,50,93,76,95.0,70.2,92482,Visa Issues,1
2022,ACT,Health,PG-R,FT,Germany,Male,254,466,187,65,25,40,95.0,46.56,67403,Job Opportunities in Home Country,1
2022,ACT,Health,PG-R,FT,Germany,Female,364,768,80,95,98,7,95.0,66.41,69148,Migration Pathway Issues,0
2022,ACT,Health,PG-R,FT,Germany,Others,290,943,224,71,13,46,91.69,59.03,68713,Migration Pathway Issues,0
2022,ACT,Health,PG-R,FT,India,Male,386,774,154,207,72,74,95.0,85.01,116719,Job Opportunities in Home Country,1
2022,ACT,Health,PG-R,FT,India,Female,479,773,244,189,77,69,81.18,65.82,126294,Job Opportunities in Home Country,0
2022,ACT,Health,PG-R,FT,India,Others,333,982,204,51,80,17,85.49,88.74,76058,Job Opportunities in Home Country,1
2022,ACT,Health,PG-R,PT,Nepal,Male,271,852,102,177,15,59,72.39,67.35,53205,Lack of Job Opportunities,0
2022,ACT,Health,PG-R,PT,Nepal,Female,123,672,218,74,16,18,95.0,51.93,43579,Migration Pathway Issues,0
2022,ACT,Health,PG-R,PT,Nepal,Others,280,801,191,206,60,66,95.0,79.42,51023,Migration Pathway Issues,1
2022,ACT,Health,PG-R,PT,USA,Male,402,404,298,174,82,39,69.45,61.64,31126,Job Opportunities in Home Country,0
2022,ACT,Health,PG-R,PT,USA,Female,314,775,72,108,66,54,78.18,36.27,57594,Visa Issues,0
2022,ACT,Health,PG-R,PT,USA,Others,392,430,233,165,45,46,89.6,60.72,32422,Job Opportunities in Home Country,1
2022,ACT,Health,PG-R,PT,Malaysia,Male,171,496,287,169,64,32,95.0,77.71,57227,Lack of Job Opportunities,0
2022,ACT,Health,PG-R,PT,Malaysia,Female,78,863,209,146,39,20,71.68,58.43,40622,Visa Issues,1
2022,ACT,Health,PG-R,PT,Malaysia,Others,489,155,124,46,71,25,80.34,84.35,56472,Job Opportunities in Home Country,0
2022,ACT,Health,PG-R,CAS,Nepal,Male,307,957,133,32,41,5,95.0,66.5,35066,Migration Pathway Issues,1
2022,ACT,Health,PG-R,CAS,Nepal,Female,357,390,66,87,57,47,89.99,54.49,29014,Financial Pressures,0
2022,ACT,Health,PG-R,CAS,Nepal,Others,179,237,132,185,56,12,84.51,88.65,23378,Visa Issues,0
2022,ACT,Health,PG-R,CAS,Vietnam,Male,296,136,61,103,90,69,84.12,35.98,37279,Lack of Job Opportunities,1
2022,ACT,Health,PG-R,CAS,Vietnam,Female,354,352,295,180,73,21,88.85,31.41,29734,Job Opportunities in Home Country,0
2022,ACT,Health,PG-R,CAS,Vietnam,Others,355,225,263,96,96,72,95.0,38.09,23754,Migration Pathway Issues,0
2022,ACT,Health,PG-R,CAS,Thailand,Male,112,850,262,55,10,72,74.91,75.73,26373,Financial Pressures,0
2022,ACT,Health,PG-R,CAS,Thailand,Female,108,393,193,238,83,15,71.24,70.0,40475,Job Opportunities in Home Country,0
2022,ACT,Health,PG-R,CAS,Thailand,Others,453,815,270,101,47,60,95.0,65.32,41015,Lack of Job Opportunities,0
2022,ACT,STEM,UG,FT,India,Male,382,102,211,106,66,62,92.83,54.97,60836,Migration Pathway Issues,1
2022,ACT,STEM,UG,FT,India,Female,331,571,203,165,56,41,73.58,85.01,88602,Lack of Job Opportunities,0
2022,ACT,STEM,UG,FT,India,Others,308,203,157,63,55,66,72.17,61.67,112253,Job Opportunities in Home Country,0
2022,ACT,STEM,UG,FT,UK,Male,462,694,215,68,34,21,80.02,44.35,79218,Lack of Job Opportunities,1
2022,ACT,STEM,UG,FT,UK,Female,98,760,252,214,50,21,81.58,63.37,140267,Visa Issues,0
2022,ACT,STEM,UG,FT,UK,Others,341,520,176,73,59,59,75.85,63.62,110610,Lack of Job Opportunities,0
2022,ACT,STEM,UG,FT,Brazil,Male,165,760,106,120,32,36,81.02,76.17,95930,Lack of Job Opportunities,0
2022,ACT,STEM,UG,FT,Brazil,Female,288,275,259,86,70,48,81.34,55.42,83246,Migration Pathway Issues,0
2022,ACT,STEM,UG,FT,Brazil,Others,77,250,112,36,11,69,87.98,58.83,82296,Lack of Job Opportunities,0
2022,ACT,STEM,UG,PT,Italy,Male,159,585,111,96,89,18,78.95,52.35,70855,Visa Issues,0
2022,ACT,STEM,UG,PT,Italy,Female,413,408,112,40,42,45,94.3,77.71,36656,Financial Pressures,0
2022,ACT,STEM,UG,PT,Italy,Others,313,760,274,156,14,66,74.29,65.73,40302,Lack of Job Opportunities,0
2022,ACT,STEM,UG,PT,China,Male,131,874,155,50,89,71,81.64,57.67,43415,Lack of Job Opportunities,0
2022,ACT,STEM,UG,PT,China,Female,445,328,149,208,28,35,89.71,53.22,46370,Migration Pathway Issues,0
2022,ACT,STEM,UG,PT,China,Others,219,977,224,103,79,6,91.63,54.76,34768,Financial Pressures,1
2022,ACT,STEM,UG,PT,Brazil,Male,302,470,261,217,66,68,91.9,43.11,50545,Visa Issues,0
2022,ACT,STEM,UG,PT,Brazil,Female,305,839,142,138,32,36,79.41,62.28,67377,Lack of Job Opportunities,1
2022,ACT,STEM,UG,PT,Brazil,Others,400,368,135,221,44,33,68.47,64.52,53972,Financial Pressures,0
2022,ACT,STEM,UG,CAS,USA,Male,243,656,229,158,96,68,73.48,36.73,25578,Migration Pathway Issues,0
2022,ACT,STEM,UG,CAS,USA,Female,342,356,157,98,57,59,87.63,57.54,50926,Financial Pressures,0
2022,ACT,STEM,UG,CAS,USA,Others,308,272,254,32,83,72,69.56,56.62,49284,Migration Pathway Issues,0
2022,ACT,STEM,UG,CAS,Indonesia,Male,487,984,179,111,73,32,93.6,72.55,31973,Job Opportunities in Home Country,0
2022,ACT,STEM,UG,CAS,Indonesia,Female,53,959,121,211,25,35,95.0,68.82,55098,Financial Pressures,1
2022,ACT,STEM,UG,CAS,Indonesia,Others,285,773,122,157,65,38,94.45,83.95,48314,Job Opportunities in Home Country,0
2022,ACT,STEM,UG,CAS,Pakistan,Male,454,441,267,68,22,46,83.91,57.92,37356,Financial Pressures,1
2022,ACT,STEM,UG,CAS,Pakistan,Female,440,538,181,60,65,8,95.0,79.98,29564,Financial Pressures,1
2022,ACT,STEM,UG,CAS,Pakistan,Others,238,819,198,38,34,40,92.34,60.02,54266,Migration Pathway Issues,0
2022,ACT,STEM,PG-C,FT,China,Male,324,933,242,160,33,42,67.52,65.97,98212,Visa Issues,1
2022,ACT,STEM,PG-C,FT,China,Female,221,656,130,113,56,30,95.0,87.79,83173,Visa Issues,0
2022,ACT,STEM,PG-C,FT,China,Others,275,947,97,60,64,5,73.45,70.34,138089,Financial Pressures,0
2022,ACT,STEM,PG-C,FT,Malaysia,Male,435,913,50,99,80,70,81.14,61.02,69682,Financial Pressures,0
2022,ACT,STEM,PG-C,FT,Malaysia,Female,178,582,298,175,41,76,69.48,60.04,143342,Lack of Job Opportunities,1
2022,ACT,STEM,PG-C,FT,Malaysia,Others,378,794,52,95,81,77,88.04,67.42,127849,Financial Pressures,0
2022,ACT,STEM,PG-C,FT,Pakistan,Male,421,296,253,59,36,47,92.94,48.34,63854,Financial Pressures,0
2022,ACT,STEM,PG-C,FT,Pakistan,Female,497,975,296,225,97,75,86.22,42.61,97610,Visa Issues,1
2022,ACT,STEM,PG-C,FT,Pakistan,Others,312,393,259,202,18,57,87.03,52.1,91636,Job Opportunities in Home Country,0
2022,ACT,STEM,PG-C,PT,Nepal,Male,437,460,285,161,58,56,73.12,66.65,32015,Migration Pathway Issues,0
2022,ACT,STEM,PG-C,PT,Nepal,Female,104,472,169,95,75,47,73.68,66.41,70667,Migration Pathway Issues,0
2022,ACT,STEM,PG-C,PT,Nepal,Others,292,700,299,60,30,42,93.9,59.82,42343,Visa Issues,0
2022,ACT,STEM,PG-C,PT,Indonesia,Male,499,178,87,91,81,50,71.4,84.71,60579,Migration Pathway Issues,0
2022,ACT,STEM,PG-C,PT,Indonesia,Female,418,694,206,223,81,78,75.57,84.31,61040,Lack of Job Opportunities,0
2022,ACT,STEM,PG-C,PT,Indonesia,Others,402,571,189,102,53,47,70.82,79.85,29817,Migration Pathway Issues,0
2022,ACT,STEM,PG-C,PT,France,Male,499,395,199,232,72,63,82.42,33.86,56842,Financial Pressures,0
2022,ACT,STEM,PG-C,PT,France,Female,410,409,131,69,36,17,82.37,49.57,49343,Financial Pressures,0
2022,ACT,STEM,PG-C,PT,France,Others,56,661,153,95,12,43,95.0,50.27,35404,Financial Pressures,0
